age,balance,housing,loan,campaign,previous,contact_recency,job_blue-collar,job_management,job_retired,job_self-employed/entrepreneur,job_services/housemaid,job_student/unemployed,job_technician,marital_married,marital_single,education_secondary,education_tertiary,contact_cellular,contact_telephone,poutcome_success,poutcome_unknown,month_phase_month_begin,month_phase_month_end,campaign_season_peak_season
-0.2880531913788087,-0.5237828250520382,0.8792500559202501,-0.42802293355287807,-0.571373856015942,0.23288369360304492,0.025831283455423983,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4914189472190889,-0.4598807768024469,-1.137332881888042,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.10074033468429314,-0.37152641417163434,0.8792500559202501,-0.42802293355287807,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.5548546637465113,-0.4126063023320859,0.8792500559202501,-0.42802293355287807,1.0131703000884602,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.08657252201022239,-0.10907157314652695,0.8792500559202501,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.648511092093769,-0.2945831315853917,0.8792500559202501,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.116793233830058,-0.3601153341270644,-1.137332881888042,-0.42802293355287807,0.06244380642581891,0.23288369360304492,0.08069227090453775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.3182739031986441,1.3538288885673326,0.8792500559202501,-0.42802293355287807,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.1943967630315509,-0.4598807768024469,0.8792500559202501,-0.42802293355287807,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9436481898096131,-0.4579245916519492,0.8792500559202501,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.18022895035748016,-0.3183833842497803,0.8792500559202501,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1.5850753755663467,-0.4999825723876496,-1.137332881888042,-0.42802293355287807,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.3675418070519957,-0.4598807768024469,-1.137332881888042,-0.42802293355287807,2.280805624971982,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.9294803771355423,0.059812411513107365,-1.137332881888042,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.6626789047678397,-0.2623060766021797,-1.137332881888042,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9294803771355423,-1.138677024025147,-1.137332881888042,2.3363234107558863,1.0131703000884602,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.8499917614623553,0.7141563443545863,-1.137332881888042,-0.42802293355287807,3.8653497810763846,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.4753660480733242,0.13675569409935004,-1.137332881888042,-0.42802293355287807,-0.571373856015942,5.776214404350017,0.24406949726398647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4914189472190889,-0.448469696757877,-1.137332881888042,2.3363234107558863,0.06244380642581891,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.5992431882404174,-0.06147106781774971,0.8792500559202501,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.786556044934933,-0.08135895018114293,-1.137332881888042,2.3363234107558863,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.08657252201022239,-0.38782795709244844,0.8792500559202501,-0.42802293355287807,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1.4914189472190889,-0.3125148287982872,0.8792500559202501,-0.42802293355287807,0.37935263764669935,-0.3214493774716523,-0.08450025797001592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8499917614623553,-0.16221460306838098,0.8792500559202501,-0.42802293355287807,-0.571373856015942,1.8958829068271368,-0.04013846609124112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
0.9294803771355423,-0.29686534759430566,0.8792500559202501,-0.42802293355287807,1.0131703000884602,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.3041060905245734,-0.7748265860325757,-1.137332881888042,2.3363234107558863,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.007083906337035376,-0.31479704480720117,-1.137332881888042,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.38170961972606643,-0.35881121069339933,-1.137332881888042,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.27388537870473795,0.09665389851414728,-1.137332881888042,-0.42802293355287807,0.06244380642581891,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
-0.2880531913788087,-0.29490916244380794,0.8792500559202501,2.3363234107558863,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.116793233830058,-0.2254645896011398,0.8792500559202501,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4611982353992535,-0.14493496757231802,0.8792500559202501,2.3363234107558863,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.4753660480733242,-0.44390526474004904,0.8792500559202501,-0.42802293355287807,-0.25446502479506156,2.4502159779018338,-0.002582866939072868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.1943967630315509,2.596332489991785,0.8792500559202501,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.9294803771355423,2.893998663725851,0.8792500559202501,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.6626789047678397,-0.13678419611191095,0.8792500559202501,-0.42802293355287807,-0.571373856015942,0.23288369360304492,0.0024179040250253982,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.08657252201022239,-0.3164271990992826,0.8792500559202501,-0.42802293355287807,0.6962614688675798,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.38170961972606643,-0.4380367092885559,-1.137332881888042,-0.42802293355287807,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
-0.6626789047678397,-0.26882669377050533,0.8792500559202501,-0.42802293355287807,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8499917614623553,-0.09440018451779424,0.8792500559202501,2.3363234107558863,0.06244380642581891,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.1943967630315509,-0.22448649702589094,-1.137332881888042,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.9294803771355423,-0.33924935918842236,0.8792500559202501,-0.42802293355287807,0.06244380642581891,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7563353331150975,0.16772862564889687,0.8792500559202501,-0.42802293355287807,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2.0533575173026355,-0.3245779705596897,0.8792500559202501,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.8358239487882845,-0.6450663043828954,0.8792500559202501,2.3363234107558863,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.411930331545902,-0.3640277044280598,-1.137332881888042,-0.42802293355287807,-0.571373856015942,0.7872167646777422,0.24406949726398647,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.6787318039136043,0.44126851586015786,-1.137332881888042,-0.42802293355287807,-0.571373856015942,0.7872167646777422,0.060644633905198704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.2246174748513863,-0.24633056453978186,0.8792500559202501,-0.42802293355287807,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.648511092093769,1.459462886694208,-1.137332881888042,-0.42802293355287807,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.4753660480733242,-0.23557154621204454,0.8792500559202501,-0.42802293355287807,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
-0.6626789047678397,-0.6444142426660627,0.8792500559202501,-0.42802293355287807,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
0.08657252201022239,-0.4986784489539845,0.8792500559202501,-0.42802293355287807,0.06244380642581891,-0.3214493774716523,-0.08450025797001592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.569022476420582,-0.24144010166353763,-1.137332881888042,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.3675418070519957,-0.43119006126181403,-1.137332881888042,2.3363234107558863,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
-0.2880531913788087,-0.4598807768024469,-1.137332881888042,-0.42802293355287807,0.37935263764669935,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
1.6787318039136043,-0.23198520676946544,-1.137332881888042,-0.42802293355287807,-0.571373856015942,3.004549048976531,0.10965459739553095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.10074033468429314,-0.39728285198652064,0.8792500559202501,-0.42802293355287807,2.597714456192863,-0.3214493774716523,-0.08450025797001592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.2104496621773155,-0.25089499655760983,0.8792500559202501,-0.42802293355287807,-0.571373856015942,0.7872167646777422,0.11752574018062066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4279832306916664,4.87170185087902,-1.137332881888042,-0.42802293355287807,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.1943967630315509,-0.4174967652083302,-1.137332881888042,-0.42802293355287807,-0.25446502479506156,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.18022895035748016,-0.3985869754201858,0.8792500559202501,-0.42802293355287807,0.06244380642581891,2.4502159779018338,0.0016664501749241718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.411930331545902,-0.2756733417972473,0.8792500559202501,-0.42802293355287807,2.597714456192863,-0.3214493774716523,-0.08450025797001592,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
-1.0373046181568708,-0.5694271452303178,-1.137332881888042,-0.42802293355287807,1.0131703000884602,-0.3214493774716523,-0.08450025797001592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.18022895035748016,3.21416096669064,-1.137332881888042,-0.42802293355287807,-0.571373856015942,-0.3214493774716523,-0.08450025797001592,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
